CCODI_UBIGEO,DEPA,PROV,DIS,VOTOS_PL,VALIDOS_PL,EMITIDOS_PL,VOTOS_FP,VALIDOS_FP,EMITIDOS_FP,UBIGEO_INEI,ganador
110105,JUNIN,HUANCAYO,CULLHUAS,1001,71.5,67.091,399,28.5,26.743,120113,PL
110106,JUNIN,HUANCAYO,CHACAPAMPA,386,73.106,68.806,142,26.894,25.312,120105,PL
110107,JUNIN,HUANCAYO,CHICCHE,275,58.017,54.134,199,41.983,39.173,120106,PL
110108,JUNIN,HUANCAYO,CHILCA,35384,67.188,63.233,17280,32.812,30.88,120107,PL
110109,JUNIN,HUANCAYO,CHONGOS ALTO,470,62.252,57.247,285,37.748,34.714,120108,PL
110112,JUNIN,HUANCAYO,CHUPURO,1028,73.115,68.901,378,26.885,25.335,120111,PL
110113,JUNIN,HUANCAYO,EL TAMBO,54949,55.478,51.756,44097,44.522,41.534,120114,PL
110114,JUNIN,HUANCAYO,HUACRAPUQUIO,483,61.923,57.5,297,38.077,35.357,120116,PL
110116,JUNIN,HUANCAYO,HUALHUAS,1614,59.844,56.552,1083,40.156,37.947,120117,PL
110118,JUNIN,HUANCAYO,HUANCAN,7723,75.679,72.333,2482,24.321,23.246,120119,PL
110119,JUNIN,HUANCAYO,HUASICANCHA,310,81.579,73.286,70,18.421,16.548,120120,PL
110120,JUNIN,HUANCAYO,HUAYUCACHI,3721,66.601,63.433,1866,33.399,31.81,120121,PL
110121,JUNIN,HUANCAYO,INGENIO,872,61.107,57.143,555,38.893,36.37,120122,PL
110122,JUNIN,HUANCAYO,PARIAHUANCA,2494,87.264,0,364,12.736,0,120124,PL
110123,JUNIN,HUANCAYO,PILCOMAYO,7003,61.837,58.058,4322,38.163,35.832,120125,PL
110124,JUNIN,HUANCAYO,PUCARA,2384,70.574,66.741,994,29.426,27.828,120126,PL
110125,JUNIN,HUANCAYO,QUICHUAY,691,66.57,62.477,347,33.43,31.374,120127,PL
110126,JUNIN,HUANCAYO,QUILCAS,1849,72.255,68.254,710,27.745,26.209,120128,PL
110127,JUNIN,HUANCAYO,SAN AGUSTIN,5047,60.155,56.555,3343,39.845,37.461,120129,PL
110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,4156,60.716,57.064,2689,39.284,36.922,120130,PL
110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,1866,83.415,0,371,16.585,0,120135,PL
110132,JUNIN,HUANCAYO,SAÑO,1986,65.222,61.429,1059,34.778,32.756,120132,PL
110133,JUNIN,HUANCAYO,SAPALLANGA,7915,69.613,64.984,3455,30.387,28.366,120133,PL
110134,JUNIN,HUANCAYO,SICAYA,3521,64.275,60.477,1957,35.725,33.614,120134,PL
110136,JUNIN,HUANCAYO,VIQUES,932,67.195,63.618,455,32.805,31.058,120136,PL
110201,JUNIN,CONCEPCION,CONCEPCION,5354,57.75,53.95,3917,42.25,39.47,120201,PL
110202,JUNIN,CONCEPCION,ACO,562,54.776,50.906,464,45.224,42.029,120202,PL
110203,JUNIN,CONCEPCION,ANDAMARCA,1570,81.347,73.467,360,18.653,16.846,120203,PL
110204,JUNIN,CONCEPCION,COMAS,1626,52.469,49.228,1473,47.531,44.596,120206,PL
110205,JUNIN,CONCEPCION,COCHAS,481,60.2,57.194,318,39.8,37.812,120205,PL
110206,JUNIN,CONCEPCION,CHAMBARA,952,59.463,55.901,649,40.537,38.109,120204,PL
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,388,53.151,50,342,46.849,44.072,120207,PL
110208,JUNIN,CONCEPCION,MANZANARES,745,73.835,71.292,264,26.165,25.263,120208,PL
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,474,53.439,50.749,413,46.561,44.218,120209,PL
110210,JUNIN,CONCEPCION,MATAHUASI,1415,47.435,44.497,1568,52.565,49.308,120210,FP
110211,JUNIN,CONCEPCION,MITO,325,50.702,48.363,316,49.298,47.024,120211,PL
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,578,54.426,50.791,484,45.574,42.531,120212,PL
110213,JUNIN,CONCEPCION,ORCOTUNA,1561,61,57.075,998,39,36.49,120213,PL
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,666,55.041,52.276,544,44.959,42.7,120215,PL
110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,1251,45.507,42.306,1498,54.493,50.659,120214,FP
110301,JUNIN,JAUJA,JAUJA,4239,46.011,42.104,4974,53.989,49.404,120401,FP
110302,JUNIN,JAUJA,ACOLLA,2054,57.326,52.345,1529,42.674,38.965,120402,PL
110303,JUNIN,JAUJA,APATA,1321,48.477,45.209,1404,51.523,48.049,120403,FP
110304,JUNIN,JAUJA,ATAURA,423,52.743,49.186,379,47.257,44.07,120404,PL
110305,JUNIN,JAUJA,CANCHAYLLO,459,51.228,47.713,437,48.772,45.426,120405,PL
110306,JUNIN,JAUJA,EL MANTARO,839,55.234,51.886,680,44.766,42.053,120407,PL
110307,JUNIN,JAUJA,HUAMALI,530,54.303,50.095,446,45.697,42.155,120408,PL
110308,JUNIN,JAUJA,HUARIPAMPA,312,53.425,48,272,46.575,41.846,120409,PL
110309,JUNIN,JAUJA,HUERTAS,495,39.1,36.344,771,60.9,56.608,120410,FP
110310,JUNIN,JAUJA,JANJAILLO,221,58.621,54.568,156,41.379,38.519,120411,PL
110311,JUNIN,JAUJA,JULCAN,275,47.251,43.79,307,52.749,48.885,120412,FP
110312,JUNIN,JAUJA,LEONOR ORDOÑEZ,559,58.108,54.377,403,41.892,39.202,120413,PL
110313,JUNIN,JAUJA,LLOCLLAPAMPA,477,57.888,55.145,347,42.112,40.116,120414,PL
110314,JUNIN,JAUJA,MARCO,568,59.29,55.577,390,40.71,38.16,120415,PL
110315,JUNIN,JAUJA,MASMA,661,60.365,57.18,434,39.635,37.543,120416,PL
110316,JUNIN,JAUJA,MOLINOS,469,59.593,54.854,318,40.407,37.193,120418,PL
110317,JUNIN,JAUJA,MONOBAMBA,342,43.567,41.707,443,56.433,54.024,120419,FP
110318,JUNIN,JAUJA,MUQUI,315,54.124,50.643,267,45.876,42.926,120420,PL
110319,JUNIN,JAUJA,MUQUIYAUYO,816,63.305,59.432,473,36.695,34.45,120421,PL
110320,JUNIN,JAUJA,PACA,370,64.799,60.556,201,35.201,32.897,120422,PL
110321,JUNIN,JAUJA,PACCHA,715,65.596,60.748,375,34.404,31.861,120423,PL
110322,JUNIN,JAUJA,PANCAN,456,47.401,45.418,506,52.599,50.398,120424,FP
110323,JUNIN,JAUJA,PARCO,524,63.057,59.817,307,36.943,35.046,120425,PL
110324,JUNIN,JAUJA,POMACANCHA,323,36.663,34.325,558,63.337,59.299,120426,FP
110325,JUNIN,JAUJA,RICRAN,295,42.446,40.191,400,57.554,54.496,120427,FP
110326,JUNIN,JAUJA,SAN LORENZO,667,50.877,48.159,644,49.123,46.498,120428,PL
110327,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,208,52,48.26,192,48,44.548,120429,PL
110328,JUNIN,JAUJA,SINCOS,1159,54.235,50.13,978,45.765,42.301,120431,PL
110329,JUNIN,JAUJA,TUNAN MARCA,320,49.307,46.243,329,50.693,47.543,120432,FP
110330,JUNIN,JAUJA,YAULI,425,55.052,51.578,347,44.948,42.112,120433,PL
110331,JUNIN,JAUJA,CURICACA,407,51.454,49.214,384,48.546,46.433,120406,PL
110332,JUNIN,JAUJA,MASMA CHICCHE,203,40.763,38.086,295,59.237,55.347,120417,FP
110333,JUNIN,JAUJA,SAUSA,741,48.911,45.797,774,51.089,47.837,120430,FP
110334,JUNIN,JAUJA,YAUYOS,2344,49.483,45.746,2393,50.517,46.702,120434,FP
110401,JUNIN,JUNIN,JUNIN,3899,67.609,62.255,1868,32.391,29.826,120501,PL
110402,JUNIN,JUNIN,CARHUAMAYO,1730,66.795,61.698,860,33.205,30.67,120502,PL
110403,JUNIN,JUNIN,ONDORES,584,66.439,62.194,295,33.561,31.416,120503,PL
110404,JUNIN,JUNIN,ULCUMAYO,1689,71.447,67.56,675,28.553,27,120504,PL
110501,JUNIN,TARMA,TARMA,14532,52.998,49.493,12888,47.002,43.893,120701,PL
110502,JUNIN,TARMA,ACOBAMBA,2066,39.807,36.502,3124,60.193,55.194,120702,FP
110503,JUNIN,TARMA,HUARICOLCA,642,53.904,49.385,549,46.096,42.231,120703,PL
110504,JUNIN,TARMA,HUASAHUASI,2648,53.484,49.311,2303,46.516,42.886,120704,PL
110505,JUNIN,TARMA,LA UNION,1177,60.858,58.296,757,39.142,37.494,120705,PL
110506,JUNIN,TARMA,PALCA,1664,48.288,44.091,1782,51.712,47.218,120706,FP
110507,JUNIN,TARMA,PALCAMAYO,1068,49.422,46.314,1093,50.578,47.398,120707,FP
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,798,42.245,39.33,1091,57.755,53.77,120708,FP
110509,JUNIN,TARMA,TAPO,1308,61.903,57.697,805,38.097,35.509,120709,PL
110601,JUNIN,YAULI,LA OROYA,5643,67.307,63.64,2741,32.693,30.912,120801,PL
110602,JUNIN,YAULI,CHACAPALPA,348,72.199,69.323,134,27.801,26.693,120802,PL
110603,JUNIN,YAULI,HUAY-HUAY,537,80.995,76.278,126,19.005,17.898,120803,PL
110604,JUNIN,YAULI,MARCAPOMACOCHA,228,53.774,49.032,196,46.226,42.151,120804,PL
110605,JUNIN,YAULI,MOROCOCHA,1382,73.825,69.552,490,26.175,24.66,120805,PL
110606,JUNIN,YAULI,PACCHA,492,61.042,51.954,314,38.958,33.157,120806,PL
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,247,57.309,54.889,184,42.691,40.889,120807,PL
110608,JUNIN,YAULI,SUITUCANCHA,337,70.947,66.601,138,29.053,27.273,120809,PL
110609,JUNIN,YAULI,YAULI,1108,71.808,65.952,435,28.192,25.893,120810,PL
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,2409,63.579,60.03,1380,36.421,34.388,120808,PL
110701,JUNIN,SATIPO,SATIPO,10096,51.142,47.381,9645,48.858,45.265,120601,PL
110702,JUNIN,SATIPO,COVIRIALI,1546,63.128,58.672,903,36.872,34.269,120602,PL
110703,JUNIN,SATIPO,LLAYLLA,1467,66.561,62.988,737,33.439,31.644,120603,PL
110704,JUNIN,SATIPO,MAZAMARI,6134,53.233,49.552,5389,46.767,43.533,120699,PL
110705,JUNIN,SATIPO,PAMPA HERMOSA,1434,68.027,63.508,674,31.973,29.849,120605,PL
110706,JUNIN,SATIPO,PANGOA,13283,59.159,54.963,9170,40.841,37.944,120606,PL
110707,JUNIN,SATIPO,RIO NEGRO,6440,61.351,56.936,4057,38.649,35.868,120607,PL
110708,JUNIN,SATIPO,RIO TAMBO,3476,39.785,35.611,5261,60.215,53.898,120608,FP
110709,JUNIN,SATIPO,VIZCATAN DEL ENE,1352,95.48,0,64,4.52,0,120609,PL
110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO,7692,46.154,42.934,8974,53.846,50.089,120301,FP
110802,JUNIN,CHANCHAMAYO,SAN RAMON,7180,51.71,48.668,6705,48.29,45.448,120305,PL
110803,JUNIN,CHANCHAMAYO,VITOC,713,58.443,54.594,507,41.557,38.821,120306,PL
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,1561,50.682,47.189,1519,49.318,45.919,120304,PL
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,13485,56.293,52.126,10470,43.707,40.472,120303,PL
110806,JUNIN,CHANCHAMAYO,PERENE,12857,56.879,53.016,9747,43.121,40.192,120302,PL
110901,JUNIN,CHUPACA,CHUPACA,10461,66.843,63.128,5189,33.157,31.314,120901,PL
110902,JUNIN,CHUPACA,AHUAC,3067,73.708,69.373,1094,26.292,24.746,120902,PL
110903,JUNIN,CHUPACA,CHONGOS BAJO,1951,69.853,65.779,842,30.147,28.388,120903,PL
110904,JUNIN,CHUPACA,HUACHAC,1179,66.162,62.48,603,33.838,31.955,120904,PL
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,2212,62.805,59.494,1310,37.195,35.234,120905,PL
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,1235,78.512,75.167,338,21.488,20.572,120906,PL
110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,1163,66.23,58.946,593,33.77,30.056,120907,PL
110908,JUNIN,CHUPACA,TRES DE DICIEMBRE,1220,70.684,67.218,506,29.316,27.879,120908,PL
110909,JUNIN,CHUPACA,YANACANCHA,1099,65.145,62.514,588,34.855,33.447,120909,PL
120101,LA LIBERTAD,TRUJILLO,TRUJILLO,63570,30.977,28.972,141645,69.023,64.556,130101,FP
120102,LA LIBERTAD,TRUJILLO,HUANCHACO,11829,34.953,32.269,22014,65.047,60.054,130104,FP
120103,LA LIBERTAD,TRUJILLO,LAREDO,7970,36.75,34.006,13717,63.25,58.527,130106,FP
120104,LA LIBERTAD,TRUJILLO,MOCHE,8382,37.062,34.639,14234,62.938,58.823,130107,FP
120105,LA LIBERTAD,TRUJILLO,SALAVERRY,3439,35.178,32.912,6337,64.822,60.647,130109,FP
120106,LA LIBERTAD,TRUJILLO,SIMBAL,851,30.263,28.395,1961,69.737,65.432,130110,FP
120107,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,10849,26.2,24.575,30560,73.8,69.225,130111,FP
120109,LA LIBERTAD,TRUJILLO,POROTO,770,29.627,28.236,1829,70.373,67.07,130108,FP
120110,LA LIBERTAD,TRUJILLO,EL PORVENIR,32599,38.099,34.899,52966,61.901,56.703,130102,FP
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,33023,35.463,32.665,60097,64.537,59.445,130105,FP
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,13094,36.745,33.61,22541,63.255,57.858,130103,FP
120201,LA LIBERTAD,BOLIVAR,BOLIVAR,806,53.626,50.124,697,46.374,43.346,130301,PL
120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,527,55.532,50.771,422,44.468,40.655,130302,PL
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,508,69.589,65.548,222,30.411,28.645,130303,PL
120204,LA LIBERTAD,BOLIVAR,LONGOTEA,479,55.828,53.639,379,44.172,42.441,130304,PL
120205,LA LIBERTAD,BOLIVAR,UCUNCHA,411,84.394,82.036,76,15.606,15.17,130306,PL
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,697,69.422,65.262,307,30.578,28.745,130305,PL
120301,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,14502,45.778,41.261,17177,54.222,48.872,130901,FP
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,2026,65.843,61.135,1051,34.157,31.714,130903,PL
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,2087,48.739,45.667,2195,51.261,48.031,130904,FP
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,3734,54.03,48.538,3177,45.97,41.297,130902,PL
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,2671,44.258,39.889,3364,55.742,50.239,130905,FP
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,3731,64.741,55.604,2032,35.259,30.283,130906,PL
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,1559,42.341,38.164,2123,57.659,51.971,130907,FP
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,3174,73.269,65.389,1158,26.731,23.857,130908,PL
120401,LA LIBERTAD,OTUZCO,OTUZCO,8170,52.703,47.924,7332,47.297,43.008,130601,PL
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,2093,52.013,48.126,1931,47.987,44.401,130602,PL
120403,LA LIBERTAD,OTUZCO,CHARAT,528,42.892,40.491,703,57.108,53.911,130604,FP
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,884,34.158,31.936,1704,65.842,61.561,130605,FP
120405,LA LIBERTAD,OTUZCO,LA CUESTA,206,48.931,46.606,215,51.069,48.643,130606,FP
120408,LA LIBERTAD,OTUZCO,PARANDAY,221,58.158,55.388,159,41.842,39.85,130610,PL
120409,LA LIBERTAD,OTUZCO,SALPO,1455,54.989,51.798,1191,45.011,42.399,130611,PL
120410,LA LIBERTAD,OTUZCO,SINSICAP,2528,66.755,61.181,1259,33.245,30.47,130613,PL
120411,LA LIBERTAD,OTUZCO,USQUIL,5761,52.655,46.723,5180,47.345,42.011,130614,PL
120413,LA LIBERTAD,OTUZCO,MACHE,962,50.658,47.647,937,49.342,46.409,130608,PL
120501,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,4925,48.661,45.225,5196,51.339,47.713,130701,FP
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,8419,42.723,39.664,11287,57.277,53.175,130702,FP
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,948,45.424,41.146,1139,54.576,49.436,130703,FP
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,6322,37.972,34.89,10327,62.028,56.992,130704,FP
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,2982,45.011,41.619,3643,54.989,50.844,130705,FP
120601,LA LIBERTAD,PATAZ,TAYABAMBA,4049,66.106,60.307,2076,33.894,30.92,130801,PL
120602,LA LIBERTAD,PATAZ,BULDIBUYO,1002,56.61,52.516,768,43.39,40.252,130802,PL
120603,LA LIBERTAD,PATAZ,CHILLIA,2478,51.209,45.72,2361,48.791,43.561,130803,PL
120604,LA LIBERTAD,PATAZ,HUAYLILLAS,380,61.99,57.576,233,38.01,35.303,130805,PL
120605,LA LIBERTAD,PATAZ,HUANCASPATA,1261,58.651,53.252,889,41.349,37.542,130804,PL
120606,LA LIBERTAD,PATAZ,HUAYO,990,68.135,60.886,463,31.865,28.475,130806,PL
120607,LA LIBERTAD,PATAZ,ONGON,391,72.14,67.764,151,27.86,26.17,130807,PL
120608,LA LIBERTAD,PATAZ,PARCOY,2933,52.478,47.66,2656,47.522,43.159,130808,PL
120609,LA LIBERTAD,PATAZ,PATAZ,1403,50.215,46.212,1391,49.785,45.817,130809,PL
120610,LA LIBERTAD,PATAZ,PIAS,480,64,59.701,270,36,33.582,130810,PL
120611,LA LIBERTAD,PATAZ,TAURIJA,796,63.731,60.44,453,36.269,34.396,130812,PL
120612,LA LIBERTAD,PATAZ,URPAY,622,51.575,47.264,584,48.425,44.377,130813,PL
120613,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,623,63.185,58.996,363,36.815,34.375,130811,PL
120701,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,6484,63.259,58.231,3766,36.741,33.821,131001,PL
120702,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,1226,48.135,44.941,1321,51.865,48.424,131003,FP
120703,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,403,47.58,44.678,444,52.42,49.224,131004,FP
120704,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,628,58.967,55.282,437,41.033,38.468,131005,PL
120705,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,2438,53.465,47.795,2122,46.535,41.6,131006,PL
120706,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,618,45.744,42.68,733,54.256,50.622,131007,FP
120707,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,783,60.745,57.279,506,39.255,37.015,131008,PL
120708,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,980,44.667,39.58,1214,55.333,49.031,131002,FP
120801,LA LIBERTAD,ASCOPE,ASCOPE,1566,35.794,33.052,2809,64.206,59.287,130201,FP
120802,LA LIBERTAD,ASCOPE,CHICAMA,3537,39.595,36.573,5396,60.405,55.796,130202,FP
120803,LA LIBERTAD,ASCOPE,CHOCOPE,2742,42.029,38.921,3782,57.971,53.683,130203,FP
120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,5632,49.7,46.496,5700,50.3,47.057,130207,FP
120805,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,787,46.104,44.363,920,53.896,51.86,130204,FP
120806,LA LIBERTAD,ASCOPE,PAIJAN,4472,31.058,29.352,9927,68.942,65.155,130205,FP
120807,LA LIBERTAD,ASCOPE,RAZURI,1508,35.675,33.691,2719,64.325,60.746,130206,FP
120808,LA LIBERTAD,ASCOPE,CASA GRANDE,7016,42.103,39.383,9648,57.897,54.157,130208,FP
120901,LA LIBERTAD,CHEPEN,CHEPEN,11441,40.001,37.372,17161,59.999,56.056,130401,FP
120902,LA LIBERTAD,CHEPEN,PACANGA,4885,50.34,46.435,4819,49.66,45.808,130402,PL
120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,3542,48.984,45.58,3689,51.016,47.471,130403,FP
121001,LA LIBERTAD,JULCAN,JULCAN,3388,53.12,49.345,2990,46.88,43.548,130501,PL
121002,LA LIBERTAD,JULCAN,CARABAMBA,1598,46.821,42.865,1815,53.179,48.686,130503,FP
121003,LA LIBERTAD,JULCAN,CALAMARCA,1677,59.979,55.993,1119,40.021,37.362,130502,PL
121004,LA LIBERTAD,JULCAN,HUASO,1843,71.213,66.367,745,28.787,26.828,130504,PL
121101,LA LIBERTAD,GRAN CHIMU,CASCAS,2486,32.248,29.609,5223,67.752,62.208,131101,FP
121102,LA LIBERTAD,GRAN CHIMU,LUCMA,478,24.754,23.047,1453,75.246,70.058,131102,FP
121103,LA LIBERTAD,GRAN CHIMU,MARMOT,264,33.803,29.864,517,66.197,58.484,131103,FP
121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,878,35.064,31.789,1626,64.936,58.87,131104,FP
121201,LA LIBERTAD,VIRU,VIRU,15668,53.278,48.557,13740,46.722,42.582,131201,PL
121202,LA LIBERTAD,VIRU,CHAO,9818,63.498,58.399,5644,36.502,33.571,131202,PL
121203,LA LIBERTAD,VIRU,GUADALUPITO,1832,48.762,45.268,1925,51.238,47.566,131203,FP
130101,LAMBAYEQUE,CHICLAYO,CHICLAYO,63662,36.225,33.529,112077,63.775,59.028,140101,FP
130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,5912,57.354,52.932,4396,42.646,39.359,140102,PL
130103,LAMBAYEQUE,CHICLAYO,ETEN,2522,36.493,34.534,4389,63.507,60.099,140103,FP
130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,536,34.67,32.703,1010,65.33,61.623,140104,FP
130105,LAMBAYEQUE,CHICLAYO,LAGUNAS,2461,48.445,44.999,2619,51.555,47.888,140107,FP
130106,LAMBAYEQUE,CHICLAYO,MONSEFU,6277,29.893,28.09,14721,70.107,65.878,140108,FP
130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,785,53.694,50.875,677,46.306,43.876,140109,PL
130108,LAMBAYEQUE,CHICLAYO,OYOTUN,1987,51.053,48.357,1905,48.947,46.362,140110,PL
130109,LAMBAYEQUE,CHICLAYO,PICSI,2541,50.607,46.718,2480,49.393,45.597,140111,PL
130110,LAMBAYEQUE,CHICLAYO,PIMENTEL,6077,36.008,33.754,10800,63.992,59.987,140112,FP
130111,LAMBAYEQUE,CHICLAYO,REQUE,3500,40.11,37.521,5226,59.89,56.025,140113,FP
130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,41254,42.594,39.515,55601,57.406,53.257,140105,FP
130113,LAMBAYEQUE,CHICLAYO,SANTA ROSA,1649,25.526,23.513,4811,74.474,68.601,140114,FP
130114,LAMBAYEQUE,CHICLAYO,SAÑA,2391,47.058,44.261,2690,52.942,49.796,140115,FP
130115,LAMBAYEQUE,CHICLAYO,LA VICTORIA,19468,38.57,35.867,31007,61.43,57.126,140106,FP
130116,LAMBAYEQUE,CHICLAYO,CAYALTI,3623,40.305,38.197,5366,59.695,56.574,140116,FP
130117,LAMBAYEQUE,CHICLAYO,PATAPO,6380,51.266,48.224,6065,48.734,45.843,140117,PL
130118,LAMBAYEQUE,CHICLAYO,POMALCA,7206,52.503,46.24,6519,47.497,41.831,140118,PL
130119,LAMBAYEQUE,CHICLAYO,PUCALA,2250,47.649,45.317,2472,52.351,49.789,140119,FP
130120,LAMBAYEQUE,CHICLAYO,TUMAN,9479,60.249,54.634,6254,39.751,36.046,140120,PL
130201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,8967,44.455,41.631,11204,55.545,52.017,140201,FP
130202,LAMBAYEQUE,FERREÑAFE,INCAHUASI,4089,68.048,61.489,1920,31.952,28.872,140203,PL
130203,LAMBAYEQUE,FERREÑAFE,CAÑARIS,3758,76.444,68.891,1158,23.556,21.228,140202,PL
130204,LAMBAYEQUE,FERREÑAFE,PITIPO,5248,49.346,46.43,5387,50.654,47.66,140205,FP
130205,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,3242,42.884,39.716,4318,57.116,52.897,140206,FP
130206,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,1224,51.385,47.981,1158,48.615,45.394,140204,PL
130301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,19143,48.197,44.258,20575,51.803,47.569,140301,FP
130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,549,50.46,47.948,539,49.54,47.074,140302,PL
130303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,2215,37.676,36.104,3664,62.324,59.723,140303,FP
130304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,4083,41.903,39.301,5661,58.097,54.49,140304,FP
130305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,5044,45.274,42.652,6097,54.726,51.556,140305,FP
130306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,7701,30.233,28.381,17771,69.767,65.493,140306,FP
130307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,7733,49.198,46.551,7985,50.802,48.068,140307,FP
130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,12864,53.249,49.443,11294,46.751,43.408,140308,PL
130309,LAMBAYEQUE,LAMBAYEQUE,PACORA,1849,42.042,39.901,2549,57.958,55.006,140309,FP
130310,LAMBAYEQUE,LAMBAYEQUE,SALAS,3515,47.436,44.009,3895,52.564,48.767,140310,FP
130311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,2655,32.123,30.298,5610,67.877,64.019,140311,FP
130312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,4575,32.873,31.131,9342,67.127,63.568,140312,FP
140101,LIMA,LIMA,LIMA,64461,31.294,29.333,141526,68.706,64.401,150101,FP
140102,LIMA,LIMA,ANCON,11589,39.965,37.577,17409,60.035,56.448,150102,FP
140103,LIMA,LIMA,ATE,154369,44.638,42.171,191453,55.362,52.302,150103,FP
140104,LIMA,LIMA,BREÑA,19590,28.028,26.332,50305,71.972,67.618,150105,FP
140105,LIMA,LIMA,CARABAYLLO,74625,44.329,41.465,93719,55.671,52.075,150106,FP
140106,LIMA,LIMA,COMAS,120693,36.888,34.53,206499,63.112,59.079,150110,FP
140107,LIMA,LIMA,CHACLACAYO,11767,36.687,34.509,20307,63.313,59.555,150107,FP
140108,LIMA,LIMA,CHORRILLOS,55553,28.483,26.796,139486,71.517,67.281,150108,FP
140109,LIMA,LIMA,LA VICTORIA,38955,30.006,28.164,90867,69.994,65.697,150115,FP
140110,LIMA,LIMA,LA MOLINA,25620,21.389,20.459,94162,78.611,75.194,150114,FP
140111,LIMA,LIMA,LINCE,13331,24.947,23.568,40107,75.053,70.904,150116,FP
140112,LIMA,LIMA,LURIGANCHO,50976,47.922,45.061,55397,52.078,48.969,150118,FP
140113,LIMA,LIMA,LURIN,17534,35.146,33.105,32355,64.854,61.088,150119,FP
140114,LIMA,LIMA,MAGDALENA DEL MAR,10559,20.815,19.729,40168,79.185,75.054,150120,FP
140115,LIMA,LIMA,MIRAFLORES,13860,15.43,14.777,75963,84.57,80.988,150122,FP
